Id,Weekly_Sales
27_59_2013-03-08,541.3295999999996
27_59_2013-03-15,405.3390000000003
27_59_2013-03-22,403.6486000000003
27_59_2013-03-29,370.72870000000023
27_59_2013-04-05,318.18510000000003
27_59_2013-04-12,299.88109999999983
27_59_2013-04-19,278.6780999999998
27_59_2013-04-26,301.7416999999999
27_59_2013-05-03,358.5129000000004
27_59_2013-05-10,362.07560000000046
27_59_2013-05-17,302.4741000000003
27_59_2013-05-24,315.3391000000005
27_59_2013-05-31,307.91910000000064
27_59_2013-06-07,355.03219999999993
27_59_2013-06-14,356.4608000000003
27_59_2013-06-21,356.50340000000034
27_59_2013-06-28,339.1064000000004
27_59_2013-07-05,306.1991000000004
27_59_2013-07-12,296.03800000000035
27_59_2013-07-19,306.7348
27_59_2013-07-26,275.17960000000016
27_60_2012-11-02,84.25399999999998
27_60_2012-11-09,91.31799999999997
27_60_2012-11-16,106.50399999999999
27_60_2012-11-23,115.65799999999999
27_60_2012-11-30,304.4799999999998
27_60_2012-12-07,229.06399999999982
27_60_2012-12-14,378.84000000000043
27_60_2012-12-21,433.2239999999998
27_60_2012-12-28,124.60799999999986
27_60_2013-01-04,102.07999999999997
27_60_2013-01-11,99.01600000000003
27_60_2013-01-18,232.58179999999982
27_60_2013-01-25,247.18929999999983
27_60_2013-02-01,207.42999999999995
27_60_2013-02-08,109.28200000000001
27_60_2013-02-15,49.30000000000001
27_60_2013-02-22,33.12
27_60_2013-03-01,45.03
27_60_2013-03-08,56.577999999999996
27_60_2013-03-15,80.06
27_60_2013-03-22,105.06799999999997
27_60_2013-03-29,88.35599999999998
27_60_2013-04-05,79.66199999999999
27_60_2013-04-12,84.77599999999998
27_60_2013-04-19,103.08
27_60_2013-04-26,127.36200000000001
27_60_2013-05-03,105.46
27_60_2013-05-10,144.372
27_60_2013-05-17,88.704
27_60_2013-05-24,93.62200000000001
27_60_2013-05-31,96.04799999999999
27_60_2013-06-07,108.23599999999999
27_60_2013-06-14,104.726
27_60_2013-06-21,91.23800000000003
27_60_2013-06-28,112.398
27_60_2013-07-05,128.096
27_60_2013-07-12,107.49600000000001
27_60_2013-07-19,89.12599999999999
27_60_2013-07-26,79.26
27_67_2012-11-02,10003.35299999999
27_67_2012-11-09,10981.718800000013
27_67_2012-11-16,10380.28710000001
27_67_2012-11-23,10513.764100000006
27_67_2012-11-30,12139.373500000018
27_67_2012-12-07,16468.61520000003
27_67_2012-12-14,21388.091899999985
27_67_2012-12-21,30816.93600000002
27_67_2012-12-28,13488.89269999999
27_67_2013-01-04,7409.693399999994
27_67_2013-01-11,7212.556099999996
27_67_2013-01-18,7808.902199999996
27_67_2013-01-25,7570.147599999992
27_67_2013-02-01,11876.158099999991
27_67_2013-02-08,17781.103199999983
27_67_2013-02-15,27051.076800000017
27_67_2013-02-22,8736.840000000006
27_67_2013-03-01,9096.844600000017
27_67_2013-03-08,9413.93850000001
27_67_2013-03-15,9431.818400000013
27_67_2013-03-22,8868.162199999999
27_67_2013-03-29,9858.735000000013
27_67_2013-04-05,12900.092999999986
27_67_2013-04-12,10967.32369999998
27_67_2013-04-19,9115.38599999999
27_67_2013-04-26,10609.05770000002
27_67_2013-05-03,15622.407700000014
27_67_2013-05-10,22907.6072
27_67_2013-05-17,22017.665599999993
27_67_2013-05-24,11793.541599999982
27_67_2013-05-31,11060.590099999989
27_67_2013-06-07,12568.7934
27_67_2013-06-14,20031.383999999976
27_67_2013-06-21,20568.678899999995
27_67_2013-06-28,12021.813199999999
27_67_2013-07-05,11622.436500000003
27_67_2013-07-12,9049.343699999981
27_67_2013-07-19,8524.852099999991
27_67_2013-07-26,8538.687099999992
27_71_2012-11-02,9695.149400000017
27_71_2012-11-09,11418.208200000008
27_71_2012-11-16,11998.1829
27_71_2012-11-23,16516.15070000002
27_71_2012-11-30,11614.182899999993
27_71_2012-12-07,11164.413199999999
27_71_2012-12-14,10762.139799999995
27_71_2012-12-21,12090.441700000007
27_71_2012-12-28,14186.354200000009
27_71_2013-01-04,9091.5053
27_71_2013-01-11,8395.057400000009
27_71_2013-01-18,7463.239799999997
27_71_2013-01-25,7717.4331000000075
27_71_2013-02-01,10150.090000000011
27_71_2013-02-08,11372.333599999996
27_71_2013-02-15,10677.889699999985
27_71_2013-02-22,12518.125600000014
27_71_2013-03-01,10299.21810000001
27_71_2013-03-08,9947.25299999999
27_71_2013-03-15,9887.942699999987
27_71_2013-03-22,9560.95289999998
27_71_2013-03-29,9858.14329999998
27_71_2013-04-05,10375.948999999999
27_71_2013-04-12,9460.024200000013
27_71_2013-04-19,10215.034499999998
27_71_2013-04-26,8169.714000000007
27_71_2013-05-03,10076.455100000014
27_71_2013-05-10,9296.999400000019
27_71_2013-05-17,10139.152799999996
27_71_2013-05-24,9939.890399999995
27_71_2013-05-31,9010.62840000001
27_71_2013-06-07,9328.197800000004
27_71_2013-06-14,9480.15939999999
27_71_2013-06-21,9457.623799999988
27_71_2013-06-28,10215.522599999984
27_71_2013-07-05,11825.597300000007
27_71_2013-07-12,10603.322999999997
27_71_2013-07-19,10602.383899999999
27_71_2013-07-26,11204.39690000001
27_72_2012-11-02,52373.52319999998
27_72_2012-11-09,53572.78589999999
27_72_2012-11-16,52869.92589999999
27_72_2012-11-23,347853.61540000024
27_72_2012-11-30,73241.25539999995
27_72_2012-12-07,77456.96349999993
27_72_2012-12-14,93756.35219999982
27_72_2012-12-21,153454.44960000017
27_72_2012-12-28,75089.85940000012
27_72_2013-01-04,51863.33440000002
27_72_2013-01-11,48161.2121
27_72_2013-01-18,44427.28720000001
27_72_2013-01-25,43937.09519999997
27_72_2013-02-01,67830.6708999999
27_72_2013-02-08,76719.49140000006
27_72_2013-02-15,61598.347
27_72_2013-02-22,61698.25969999995
27_72_2013-03-01,57659.35239999993
27_72_2013-03-08,56244.170399999944
27_72_2013-03-15,51855.953299999994
27_72_2013-03-22,47053.15739999997
27_72_2013-03-29,44852.15030000001
27_72_2013-04-05,51931.524699999994
27_72_2013-04-12,48599.61319999999
27_72_2013-04-19,45159.98569999998
27_72_2013-04-26,46971.67490000003
27_72_2013-05-03,50720.2501
27_72_2013-05-10,46325.074799999995
27_72_2013-05-17,44459.70440000004
27_72_2013-05-24,42675.31860000006
27_72_2013-05-31,44067.40480000005
27_72_2013-06-07,49229.13660000001
27_72_2013-06-14,52405.85539999994
27_72_2013-06-21,49271.79730000005
27_72_2013-06-28,52010.480700000015
27_72_2013-07-05,54420.567899999965
27_72_2013-07-12,50171.56940000001
27_72_2013-07-19,51709.17919999999
27_72_2013-07-26,49672.78550000002
27_74_2012-11-02,23544.751800000013
27_74_2012-11-09,23463.19280000001
27_74_2012-11-16,23605.803900000014
27_74_2012-11-23,36055.386099999974
27_74_2012-11-30,23684.238400000013
27_74_2012-12-07,23628.256500000007
27_74_2012-12-14,23939.8477
27_74_2012-12-21,27308.476899999972
27_74_2012-12-28,29969.089
27_74_2013-01-04,31149.265099999975
27_74_2013-01-11,28002.156200000016
27_74_2013-01-18,26717.763700000014
27_74_2013-01-25,25174.44510000001
27_74_2013-02-01,25246.15109999999
27_74_2013-02-08,25850.44080000001
27_74_2013-02-15,26547.342299999986
27_74_2013-02-22,28265.952300000023
27_74_2013-03-01,27663.433100000035
27_74_2013-03-08,25770.27259999999
27_74_2013-03-15,27302.055199999977
27_74_2013-03-22,26868.565499999975
27_74_2013-03-29,27779.951899999996
27_74_2013-04-05,26904.28729999997
27_74_2013-04-12,25346.835499999983
27_74_2013-04-19,24093.09260000001
27_74_2013-04-26,23092.84499999999
27_74_2013-05-03,22960.549999999985
27_74_2013-05-10,22891.07909999997
27_74_2013-05-17,23725.56199999995
27_74_2013-05-24,25020.70729999996
27_74_2013-05-31,26905.35149999998
27_74_2013-06-07,25931.90360000001
27_74_2013-06-14,25150.62280000001
27_74_2013-06-21,26055.03530000001
27_74_2013-06-28,28495.35060000001
27_74_2013-07-05,29540.81349999998
27_74_2013-07-12,25894.63119999998
27_74_2013-07-19,27381.75970000001
27_74_2013-07-26,27406.23179999998
27_78_2012-12-28,88.13040000000002
27_78_2013-01-18,13.168399999999997
27_79_2012-11-02,34467.508400000035
27_79_2012-11-09,36063.138999999996
27_79_2012-11-16,36121.67069999998
27_79_2012-11-23,38324.05250000002
27_79_2012-11-30,35632.184899999964
27_79_2012-12-07,37127.57479999996
27_79_2012-12-14,38254.86769999994
27_79_2012-12-21,37695.494799999935
27_79_2012-12-28,33547.790099999955
27_79_2013-01-04,32661.341000000004
27_79_2013-01-11,32264.675300000003
27_79_2013-01-18,32714.989900000022
27_79_2013-01-25,30442.16219999996
27_79_2013-02-01,32705.52459999999
27_79_2013-02-08,35177.85339999994
27_79_2013-02-15,36224.07829999996
27_79_2013-02-22,35977.17369999998
27_79_2013-03-01,34791.84109999997
27_79_2013-03-08,35621.64639999999
27_79_2013-03-15,37157.45749999999
27_79_2013-03-22,35183.42059999997
27_79_2013-03-29,35764.58760000005
27_79_2013-04-05,39861.48010000009
27_79_2013-04-12,37589.84920000005
27_79_2013-04-19,35199.7484
27_79_2013-04-26,33594.42119999995
27_79_2013-05-03,36224.12199999994
27_79_2013-05-10,36353.903899999976
27_79_2013-05-17,35330.50030000004
27_79_2013-05-24,37560.35360000006
27_79_2013-05-31,35942.83590000008
27_79_2013-06-07,35456.21250000006
27_79_2013-06-14,36915.05450000007
27_79_2013-06-21,35591.31939999998
27_79_2013-06-28,39928.89169999998
27_79_2013-07-05,41306.01820000002
27_79_2013-07-12,38660.73790000002
27_79_2013-07-19,36477.75480000004
27_79_2013-07-26,33830.15610000003
27_80_2012-11-02,24957.07260000003
27_80_2012-11-09,24949.02660000003
27_80_2012-11-16,24949.02660000003
27_80_2012-11-23,27710.66610000002
27_80_2012-11-30,24773.849900000027
27_80_2012-12-07,25607.02360000001
27_80_2012-12-14,26435.024400000042
27_80_2012-12-21,30083.230000000018
27_80_2012-12-28,24580.064200000037
27_80_2013-01-04,24827.834299999973
27_80_2013-01-11,24317.9491
27_80_2013-01-18,25653.900800000025
27_80_2013-01-25,24131.739699999962
27_80_2013-02-01,25338.431999999997
27_80_2013-02-08,28231.400600000008
27_80_2013-02-15,24377.10179999998
27_80_2013-02-22,25065.314099999978
27_80_2013-03-01,24296.94969999998
27_80_2013-03-08,24348.05679999999
27_80_2013-03-15,24850.792800000017
27_80_2013-03-22,24834.329200000033
27_80_2013-03-29,24396.632600000008
27_80_2013-04-05,24308.351900000005
27_80_2013-04-12,24596.76750000001
27_80_2013-04-19,24373.567500000034
27_80_2013-04-26,24633.802699999997
27_80_2013-05-03,24395.020599999978
27_80_2013-05-10,24454.14029999999
27_80_2013-05-17,24863.958299999984
27_80_2013-05-24,25931.05929999998
27_80_2013-05-31,26425.816099999985
27_80_2013-06-07,26055.499800000027
27_80_2013-06-14,25866.604200000027
27_80_2013-06-21,25888.22010000002
27_80_2013-06-28,25541.690200000034
27_80_2013-07-05,25635.799300000024
27_80_2013-07-12,26381.10669999999
27_80_2013-07-19,26623.865599999954
27_80_2013-07-26,26217.885599999958
27_81_2012-11-02,28012.422299999987
27_81_2012-11-09,28038.413799999984
27_81_2012-11-16,28038.413799999984
27_81_2012-11-23,28202.644599999985
27_81_2012-11-30,28405.66629999999
27_81_2012-12-07,29182.72799999998
27_81_2012-12-14,28702.536199999988
27_81_2012-12-21,29515.98929999997
27_81_2012-12-28,22197.418700000002
27_81_2013-01-04,26500.470299999957
27_81_2013-01-11,27156.180299999956
27_81_2013-01-18,26829.410999999975
27_81_2013-01-25,24907.558200000007
27_81_2013-02-01,24605.78590000002
27_81_2013-02-08,25361.832800000007
27_81_2013-02-15,25991.120100000004
27_81_2013-02-22,27190.42679999998
27_81_2013-03-01,26916.766799999994
27_81_2013-03-08,27907.249599999966
27_81_2013-03-15,27941.083199999983
27_81_2013-03-22,27357.744600000042
27_81_2013-03-29,27527.883300000038
27_81_2013-04-05,27539.979800000045
27_81_2013-04-12,28388.018900000046
27_81_2013-04-19,28411.736000000044
27_81_2013-04-26,27751.600100000025
27_81_2013-05-03,27664.47230000001
27_81_2013-05-10,27872.360399999972
27_81_2013-05-17,27851.28459999999
27_81_2013-05-24,28585.486100000013
27_81_2013-05-31,30508.390300000032
27_81_2013-06-07,29998.45370000002
27_81_2013-06-14,29762.17989999997
27_81_2013-06-21,29530.29789999997
27_81_2013-06-28,29938.42659999999
27_81_2013-07-05,32444.978899999976
27_81_2013-07-12,32037.261199999986
27_81_2013-07-19,28497.804800000024
27_81_2013-07-26,27559.895800000028
27_82_2012-11-02,28753.720500000025
27_82_2012-11-09,28342.28770000002
27_82_2012-11-16,28174.339700000015
27_82_2012-11-23,33956.94129999999
27_82_2012-11-30,36704.78639999997
27_82_2012-12-07,45214.1369
27_82_2012-12-14,55981.63879999995
27_82_2012-12-21,110434.90659999986
27_82_2012-12-28,41545.88209999996
27_82_2013-01-04,22141.978799999986
27_82_2013-01-11,22040.72449999999
27_82_2013-01-18,20314.28500000003
27_82_2013-01-25,17397.94370000002
27_82_2013-02-01,18498.05340000001
27_82_2013-02-08,21161.311799999974
27_82_2013-02-15,23107.896999999997
27_82_2013-02-22,24444.40799999999
27_82_2013-03-01,23566.727099999986
27_82_2013-03-08,25383.945499999998
27_82_2013-03-15,26182.928599999974
27_82_2013-03-22,25105.69779999998
27_82_2013-03-29,24890.1058
27_82_2013-04-05,27427.844799999973
27_82_2013-04-12,26747.183399999994
27_82_2013-04-19,25572.1619
27_82_2013-04-26,23388.142499999987
27_82_2013-05-03,23506.335899999984
27_82_2013-05-10,26085.98979999998
27_82_2013-05-17,26747.36829999997
27_82_2013-05-24,27393.867599999947
27_82_2013-05-31,27498.808099999944
27_82_2013-06-07,28022.39939999994
27_82_2013-06-14,29002.68689999995
27_82_2013-06-21,32485.760300000034
27_82_2013-06-28,30667.38930000002
27_82_2013-07-05,30675.97099999999
27_82_2013-07-12,28019.129100000024
27_82_2013-07-19,27327.224800000015
27_82_2013-07-26,27335.816499999968
27_83_2012-11-02,7031.341199999999
27_83_2012-11-09,7973.630099999997
27_83_2012-11-16,7811.621700000009
27_83_2012-11-23,8875.512300000015
27_83_2012-11-30,7726.788999999999
27_83_2012-12-07,9376.868000000006
27_83_2012-12-14,10440.519300000014
27_83_2012-12-21,15383.009100000003
27_83_2012-12-28,14981.321500000004
27_83_2013-01-04,10088.791599999993
27_83_2013-01-11,9839.919400000008
27_83_2013-01-18,9618.212000000003
27_83_2013-01-25,9140.082899999992
27_83_2013-02-01,9512.719599999993
27_83_2013-02-08,9859.530600000013
27_83_2013-02-15,8794.50499999999
27_83_2013-02-22,10326.048699999987
27_83_2013-03-01,10084.878200000001
27_83_2013-03-08,10583.360000000011
27_83_2013-03-15,10937.685299999985
27_83_2013-03-22,9994.714
27_83_2013-03-29,9605.063700000006
27_83_2013-04-05,11244.493099999996
27_83_2013-04-12,10386.776699999982
27_83_2013-04-19,8760.300799999994
27_83_2013-04-26,7762.732700000001
27_83_2013-05-03,8265.513400000014
27_83_2013-05-10,8350.655700000001
27_83_2013-05-17,8358.642899999997
27_83_2013-05-24,8212.525799999992
27_83_2013-05-31,7986.953600000009
27_83_2013-06-07,8671.662599999996
27_83_2013-06-14,9033.170800000004
27_83_2013-06-21,8424.499700000008
27_83_2013-06-28,8214.084899999998
27_83_2013-07-05,8397.217699999994
27_83_2013-07-12,8956.205899999984
27_83_2013-07-19,8374.998899999986
27_83_2013-07-26,7410.831100000005
27_85_2012-11-02,3092.2873999999993
27_85_2012-11-09,3154.3183999999983
27_85_2012-11-16,3199.619099999998
27_85_2012-11-23,3225.500599999998
27_85_2012-11-30,3773.0415000000003
27_85_2012-12-07,8277.246500000016
27_85_2012-12-14,9925.387600000005
27_85_2012-12-21,13829.120599999998
27_85_2012-12-28,4236.020900000003
27_85_2013-01-04,3416.656300000002
27_85_2013-01-11,4088.285899999997
27_85_2013-01-18,2697.9865000000013
27_85_2013-01-25,3195.907600000002
27_85_2013-02-01,3391.322600000003
27_85_2013-02-08,3266.029600000003
27_85_2013-02-15,3033.8755999999967
27_85_2013-02-22,3023.1705999999963
27_85_2013-03-01,3228.7869999999984
27_85_2013-03-08,4016.876399999994
27_85_2013-03-15,2994.207299999996
27_85_2013-03-22,2627.6768999999977
27_85_2013-03-29,3029.3280999999993
27_85_2013-04-05,3028.2367000000017
27_85_2013-04-12,2955.428600000001
27_85_2013-04-19,3312.4575000000027
27_85_2013-04-26,3622.176600000004
27_85_2013-05-03,3889.268100000001
27_85_2013-05-10,4019.255599999996
27_85_2013-05-17,4036.613799999996
27_85_2013-05-24,3626.6273999999994
27_85_2013-05-31,4205.270500000001
27_85_2013-06-07,4611.930799999996
27_85_2013-06-14,4759.446000000003
27_85_2013-06-21,4575.294400000006
27_85_2013-06-28,4893.414999999996
27_85_2013-07-05,4143.155199999999
27_85_2013-07-12,4419.806900000007
27_85_2013-07-19,3975.2912000000015
27_85_2013-07-26,4241.427099999994
27_87_2012-11-02,16487.84729999997
27_87_2012-11-09,16586.146399999972
27_87_2012-11-16,16367.164899999976
27_87_2012-11-23,16629.555699999983
27_87_2012-11-30,16625.135099999992
27_87_2012-12-07,16791.408199999976
27_87_2012-12-14,17201.133299999976
27_87_2012-12-21,18902.677099999986
27_87_2012-12-28,17775.19139999999
27_87_2013-01-04,14360.222600000003
27_87_2013-01-11,14231.613299999995
27_87_2013-01-18,13793.378700000012
27_87_2013-01-25,13822.435200000005
27_87_2013-02-01,14363.713500000003
27_87_2013-02-08,14834.770000000004
27_87_2013-02-15,14936.811700000006
27_87_2013-02-22,15163.730900000008
27_87_2013-03-01,14934.843900000005
27_87_2013-03-08,15166.933300000002
27_87_2013-03-15,14666.8775
27_87_2013-03-22,14024.861
27_87_2013-03-29,13265.777999999997
27_87_2013-04-05,16337.765300000005
27_87_2013-04-12,15876.980999999998
27_87_2013-04-19,14594.01660000001
27_87_2013-04-26,14374.399800000005
27_87_2013-05-03,15045.40719999999
27_87_2013-05-10,15427.616800000009
27_87_2013-05-17,15329.606499999983
27_87_2013-05-24,16247.677799999981
27_87_2013-05-31,18813.887199999983
27_87_2013-06-07,18906.789300000015
27_87_2013-06-14,18372.93790000001
27_87_2013-06-21,19142.188799999978
27_87_2013-06-28,19714.87079999997
27_87_2013-07-05,20913.551200000016
27_87_2013-07-12,19418.82160000001
27_87_2013-07-19,18464.82710000001
27_87_2013-07-26,17880.378000000015
27_90_2012-11-02,95503.01750000007
27_90_2012-11-09,95977.90060000004
27_90_2012-11-16,96587.15910000003
27_90_2012-11-23,101554.32999999996
27_90_2012-11-30,95704.77230000006
27_90_2012-12-07,96904.46480000006
27_90_2012-12-14,97631.87550000008
27_90_2012-12-21,107681.34670000004
27_90_2012-12-28,96841.65799999997
27_90_2013-01-04,93511.20779999989
27_90_2013-01-11,93880.50969999988
27_90_2013-01-18,98201.4686999999
27_90_2013-01-25,88165.88149999996
27_90_2013-02-01,88382.54939999997
27_90_2013-02-08,98349.89339999994
27_90_2013-02-15,93451.53139999996
27_90_2013-02-22,96928.73020000002
27_90_2013-03-01,96993.45910000002
27_90_2013-03-08,95214.55809999995
27_90_2013-03-15,93861.12130000004
27_90_2013-03-22,89421.07080000004
27_90_2013-03-29,89132.17150000011
27_90_2013-04-05,96218.06549999988
27_90_2013-04-12,90775.92589999996
27_90_2013-04-19,87890.45720000006
27_90_2013-04-26,88634.1835
27_90_2013-05-03,90098.69170000007
27_90_2013-05-10,89317.02499999995
27_90_2013-05-17,87368.94829999989
27_90_2013-05-24,89687.53330000002
27_90_2013-05-31,89627.56269999992
27_90_2013-06-07,91352.16639999993
27_90_2013-06-14,91031.39139999993
27_90_2013-06-21,88589.81699999995
27_90_2013-06-28,88727.97839999998
27_90_2013-07-05,91535.257
27_90_2013-07-12,90967.65919999997
27_90_2013-07-19,86320.35349999987
27_90_2013-07-26,86252.43569999984
27_91_2012-11-02,61248.60610000007
